hospital_id,doctor_id,test_type,test_duration
60172,63172,0,24
60173,63173,3,109
60174,63174,3,31
60175,63175,2,52
60176,63176,3,35
60177,63177,3,105
60178,63178,1,64
60179,63179,1,78
60180,63180,1,114
60181,63181,1,170
60182,63182,1,99
60183,63183,2,97
60184,63184,0,116
60185,63185,0,52
60186,63186,1,57
60187,63187,1,159
60188,63188,3,61
60189,63189,1,166
60190,63190,2,48
60191,63191,3,176
60192,63192,2,89
60193,63193,3,36
60194,63194,0,153
60195,63195,1,107
60196,63196,0,146
60197,63197,0,151
60198,63198,1,149
60199,63199,3,171
60200,63200,3,64
60201,63201,0,149
60202,63202,2,147
60203,63203,0,56
60204,63204,2,120
60205,63205,0,115
60206,63206,0,47
60207,63207,0,84
60208,63208,0,121
60209,63209,3,118
60210,63210,2,18
60211,63211,3,88
60212,63212,3,136
60213,63213,1,123
60214,63214,3,79
60215,63215,0,132
60216,63216,1,114
60217,63217,1,73
60218,63218,0,47
60219,63219,3,80
60220,63220,0,129
60221,63221,0,142
60222,63222,2,155
60223,63223,2,168
60224,63224,0,109
60225,63225,2,80
60226,63226,3,65
60227,63227,0,87
60228,63228,1,164
60229,63229,1,66
60230,63230,0,95
60231,63231,1,50
60232,63232,2,135
60233,63233,2,141
60234,63234,0,172
60235,63235,3,42
60236,63236,1,37
60237,63237,2,159
60238,63238,0,57
60239,63239,1,176
60240,63240,3,103
60241,63241,1,158
60242,63242,3,148
60243,63243,2,89
60244,63244,2,43
60245,63245,3,169
60246,63246,3,33
60247,63247,2,86
60248,63248,2,154
60249,63249,1,108
60250,63250,0,52
60251,63251,1,124
60252,63252,2,39
60253,63253,2,24
60254,63254,2,34
60255,63255,1,176
60256,63256,3,62
60257,63257,3,51
60258,63258,2,66
60259,63259,1,56
60260,63260,0,103
60261,63261,3,163
60262,63262,0,139
60263,63263,1,34
60264,63264,2,85
60265,63265,1,21
60266,63266,1,94
60267,63267,2,152
60268,63268,2,122
60269,63269,3,124
60270,63270,2,139
60271,63271,1,105
60272,63272,0,106
60273,63273,1,107
60274,63274,1,23
60275,63275,2,30
60276,63276,0,83
60277,63277,3,128
60278,63278,0,131
60279,63279,2,124
60280,63280,2,124
60281,63281,1,41
60282,63282,3,158
60283,63283,1,61
60284,63284,1,87
60285,63285,3,57
60286,63286,0,168
60287,63287,1,61
60288,63288,0,112
60289,63289,2,66
60290,63290,0,164
60291,63291,0,159
60292,63292,3,134
60293,63293,1,139
60294,63294,0,168
60295,63295,2,116
60296,63296,2,174
60297,63297,1,109
60298,63298,1,165
60299,63299,3,66
60300,63300,0,78
60301,63301,0,59
60302,63302,3,35
60303,63303,2,118
60304,63304,0,154
60305,63305,3,174
60306,63306,1,136
60307,63307,1,42
60308,63308,2,82
60309,63309,2,72
60310,63310,2,96
60311,63311,3,159
60312,63312,0,96
60313,63313,1,109
60314,63314,2,137
60315,63315,1,147
60316,63316,1,23
60317,63317,3,67
60318,63318,3,74
60319,63319,1,93
60320,63320,1,148
60321,63321,1,144
60322,63322,2,121
60323,63323,1,108
60324,63324,1,140
60325,63325,1,21
60326,63326,1,36
60327,63327,1,39
60328,63328,1,80
60329,63329,1,150
60330,63330,1,76
60331,63331,2,29
60332,63332,2,61
60333,63333,2,92
60334,63334,2,169
60335,63335,1,65
60336,63336,0,64
60337,63337,3,92
60338,63338,3,87
60339,63339,1,171
60340,63340,0,114
60341,63341,3,162
60342,63342,2,84
60343,63343,1,108
60344,63344,3,152
60345,63345,1,80
60346,63346,1,33
60347,63347,1,113
60348,63348,3,78
60349,63349,2,168
60350,63350,0,142
60351,63351,0,80
60352,63352,3,137
60353,63353,2,28
60354,63354,1,99
60355,63355,3,112
60356,63356,2,16
60357,63357,3,114
60358,63358,1,145
60359,63359,3,145
60360,63360,2,79
60361,63361,1,23
60362,63362,2,81
60363,63363,2,26
60364,63364,1,100
60365,63365,1,53
60366,63366,2,170
60367,63367,0,29
60368,63368,2,69
60369,63369,3,126
60370,63370,2,101
60371,63371,1,146
60372,63372,2,72
60373,63373,0,15
60374,63374,2,160
60375,63375,0,157
60376,63376,3,72
60377,63377,0,131
60378,63378,1,97
60379,63379,2,145
60380,63380,2,42
60381,63381,1,128
60382,63382,3,140
60383,63383,0,170
60384,63384,3,122
60385,63385,0,18
60386,63386,2,148
60387,63387,2,97
60388,63388,3,16
60389,63389,1,128
60390,63390,3,89
60391,63391,0,103
60392,63392,0,16
60393,63393,0,101
60394,63394,3,174
60395,63395,2,99
60396,63396,3,117
60397,63397,3,41
60398,63398,3,142
60399,63399,3,113
60400,63400,0,125
60401,63401,3,29
60402,63402,3,109
60403,63403,1,98
60404,63404,0,66
60405,63405,0,77
60406,63406,0,125
60407,63407,2,148
60408,63408,1,81
60409,63409,1,150
60410,63410,2,57
60411,63411,2,104
60412,63412,3,63
60413,63413,3,172
60414,63414,0,109
60415,63415,3,100
60416,63416,0,91
60417,63417,0,112
60418,63418,1,54
60419,63419,0,153
60420,63420,1,93
60421,63421,2,90
60422,63422,1,32
60423,63423,2,159
60424,63424,0,35
60425,63425,0,136
60426,63426,2,36
60427,63427,0,49
60428,63428,0,64
60429,63429,3,111
60430,63430,0,29
60431,63431,2,158
60432,63432,1,25
60433,63433,3,145
60434,63434,2,29
60435,63435,0,66
60436,63436,2,85
60437,63437,0,60
60438,63438,3,126
60439,63439,2,105
60440,63440,2,16
60441,63441,3,40
60442,63442,3,122
60443,63443,0,161
60444,63444,1,33
60445,63445,2,149
60446,63446,0,143
60447,63447,2,118
60448,63448,3,18
60449,63449,0,112
60450,63450,1,118
60451,63451,3,171
60452,63452,2,148
60453,63453,3,42
60454,63454,1,23
60455,63455,2,158
60456,63456,1,167
60457,63457,1,163
60458,63458,0,21
60459,63459,0,133
60460,63460,3,46
60461,63461,0,157
60462,63462,1,28
60463,63463,3,120
60464,63464,1,154
60465,63465,1,53
60466,63466,0,117
60467,63467,1,45
60468,63468,1,30
60469,63469,0,161
60470,63470,0,160
60471,63471,0,90
60472,63472,3,118
60473,63473,0,92
60474,63474,1,73
60475,63475,2,137
60476,63476,0,152
60477,63477,1,104
60478,63478,2,132
60479,63479,3,48
60480,63480,0,164
60481,63481,1,48
60482,63482,3,73
60483,63483,0,142
60484,63484,3,27
60485,63485,2,79
60486,63486,1,101
60487,63487,2,153
60488,63488,3,94
60489,63489,3,83
60490,63490,3,102
60491,63491,1,173
60492,63492,1,173
60493,63493,1,50
60494,63494,3,28
60495,63495,3,71
60496,63496,2,58
60497,63497,0,31
60498,63498,0,22
60499,63499,3,175
60500,63500,0,165
60501,63501,2,91
60502,63502,3,37
60503,63503,3,18
60504,63504,2,79
60505,63505,1,122
60506,63506,2,98
60507,63507,0,125
60508,63508,0,58
60509,63509,0,17
60510,63510,0,50
60511,63511,1,149
60512,63512,0,83
60513,63513,3,93
60514,63514,3,101
60515,63515,0,133
60516,63516,0,36
60517,63517,0,58
60518,63518,1,60
60519,63519,1,143
60520,63520,3,80
60521,63521,2,36
60522,63522,2,168
60523,63523,1,90
60524,63524,2,142
60525,63525,1,129
60526,63526,1,91
60527,63527,2,60
60528,63528,1,120
60529,63529,1,61
60530,63530,1,91
60531,63531,1,130
60532,63532,1,92
60533,63533,0,130
60534,63534,2,173
60535,63535,2,107
60536,63536,0,38
60537,63537,0,89
60538,63538,0,59
60539,63539,2,65
60540,63540,2,36
60541,63541,3,176
60542,63542,2,94
60543,63543,2,121
60544,63544,2,139
60545,63545,3,168
60546,63546,0,73
60547,63547,3,148
60548,63548,3,52
60549,63549,3,44
60550,63550,1,132
60551,63551,3,171
60552,63552,3,122
60553,63553,3,67
60554,63554,2,87
60555,63555,1,126
60556,63556,0,170
60557,63557,2,116
60558,63558,3,146
60559,63559,0,25
60560,63560,0,77
60561,63561,2,78
60562,63562,3,128
60563,63563,2,83
60564,63564,3,19
60565,63565,3,46
60566,63566,2,71
60567,63567,0,52
60568,63568,1,120
60569,63569,1,79
60570,63570,3,116
60571,63571,1,57
60572,63572,2,117
60573,63573,1,133
60574,63574,3,162
60575,63575,1,61
60576,63576,1,76
60577,63577,3,61
60578,63578,2,28
60579,63579,2,84
60580,63580,0,84
60581,63581,3,94
60582,63582,2,50
60583,63583,1,98
60584,63584,1,168
60585,63585,3,66
60586,63586,1,74
60587,63587,0,60
60588,63588,2,94
60589,63589,3,32
60590,63590,3,66
60591,63591,0,17
60592,63592,1,45
60593,63593,2,15
60594,63594,0,67
60595,63595,1,29
60596,63596,3,178
60597,63597,1,32
60598,63598,1,150
60599,63599,3,133
60600,63600,1,144
60601,63601,0,145
60602,63602,2,37
60603,63603,0,155
60604,63604,1,24
60605,63605,0,45
60606,63606,1,20
60607,63607,1,151
60608,63608,2,111
60609,63609,1,119
60610,63610,2,55
60611,63611,0,16
60612,63612,0,157
60613,63613,1,93
60614,63614,1,94
60615,63615,1,77
60616,63616,3,78
60617,63617,0,48
60618,63618,1,133
60619,63619,0,66
60620,63620,2,88
60621,63621,0,25
60622,63622,0,37
60623,63623,0,78
60624,63624,2,20
60625,63625,3,70
60626,63626,2,35
60627,63627,1,125
60628,63628,0,100
60629,63629,1,150
60630,63630,3,130
60631,63631,2,55
60632,63632,0,110
60633,63633,1,92
60634,63634,1,18
60635,63635,0,119
60636,63636,2,73
60637,63637,2,174
60638,63638,3,115
60639,63639,2,25
60640,63640,2,93
60641,63641,3,125
60642,63642,2,109
60643,63643,1,141
60644,63644,1,38
60645,63645,0,127
60646,63646,2,39
60647,63647,1,30
60648,63648,3,69
60649,63649,0,78
60650,63650,2,106
60651,63651,3,171
60652,63652,3,107
60653,63653,1,157
60654,63654,3,122
60655,63655,1,58
60656,63656,3,35
60657,63657,1,24
60658,63658,3,16
60659,63659,2,134
60660,63660,3,95
60661,63661,3,106
60662,63662,2,70
60663,63663,3,146
60664,63664,1,84
60665,63665,0,61
60666,63666,3,100
60667,63667,2,79
60668,63668,1,88
60669,63669,3,127
60670,63670,1,102
60671,63671,1,99
60672,63672,3,21
60673,63673,3,106
60674,63674,2,39
60675,63675,3,96
60676,63676,0,135
60677,63677,2,84
60678,63678,0,101
60679,63679,2,88
60680,63680,1,149
60681,63681,2,96
60682,63682,0,107
60683,63683,1,89
60684,63684,2,18
60685,63685,3,62
60686,63686,2,113
60687,63687,3,100
60688,63688,1,175
60689,63689,2,108
60690,63690,3,89
60691,63691,1,118
60692,63692,2,69
60693,63693,2,29
60694,63694,2,174
60695,63695,0,178
60696,63696,2,19
60697,63697,0,59
60698,63698,0,100
60699,63699,0,33
60700,63700,0,86
60701,63701,3,150
60702,63702,1,123
60703,63703,0,179
60704,63704,0,110
60705,63705,3,64
60706,63706,0,123
60707,63707,2,82
60708,63708,1,126
60709,63709,0,33
60710,63710,3,152
60711,63711,0,17
60712,63712,0,92
60713,63713,3,28
60714,63714,3,24
60715,63715,2,137
60716,63716,1,31
60717,63717,1,47
60718,63718,2,140
60719,63719,0,44
60720,63720,0,85
60721,63721,2,172
60722,63722,0,82
60723,63723,1,42
60724,63724,1,138
60725,63725,0,27
60726,63726,1,136
60727,63727,3,71
60728,63728,1,81
60729,63729,3,165
60730,63730,2,108
60731,63731,1,145
60732,63732,3,78
60733,63733,1,67
60734,63734,0,54
60735,63735,1,127
60736,63736,3,28
60737,63737,3,74
60738,63738,2,162
60739,63739,1,59
60740,63740,2,55
60741,63741,1,111
60742,63742,3,110
60743,63743,3,81
60744,63744,1,79
60745,63745,2,135
60746,63746,3,171
60747,63747,1,173
60748,63748,1,170
60749,63749,0,107
60750,63750,0,149
60751,63751,1,46
60752,63752,1,112
60753,63753,1,177
60754,63754,2,105
60755,63755,1,154
60756,63756,1,28
60757,63757,3,38
60758,63758,0,138
60759,63759,1,80
60760,63760,0,171
60761,63761,2,164
60762,63762,1,160
60763,63763,1,78
60764,63764,3,164
60765,63765,2,17
60766,63766,0,133
60767,63767,3,97
60768,63768,2,176
60769,63769,2,79
60770,63770,3,95
60771,63771,0,103
60772,63772,0,153
60773,63773,0,67
60774,63774,1,100
60775,63775,1,134
60776,63776,0,87
60777,63777,2,162
60778,63778,3,55
60779,63779,0,123
60780,63780,3,97
60781,63781,0,78
60782,63782,2,78
60783,63783,1,106
60784,63784,1,15
60785,63785,3,15
60786,63786,1,100
60787,63787,3,179
60788,63788,2,16
60789,63789,0,116
60790,63790,3,23
60791,63791,1,174
60792,63792,0,95
60793,63793,2,124
60794,63794,2,33
60795,63795,2,157
60796,63796,2,151
60797,63797,3,108
60798,63798,3,112
60799,63799,3,86
60800,63800,0,100
60801,63801,0,96
60802,63802,0,167
60803,63803,0,162
60804,63804,2,73
60805,63805,2,114
60806,63806,1,88
60807,63807,3,176
60808,63808,0,124
60809,63809,2,56
60810,63810,0,38
60811,63811,2,48
60812,63812,1,148
60813,63813,0,117
60814,63814,0,159
60815,63815,3,140
60816,63816,2,38
60817,63817,1,155
60818,63818,2,77
60819,63819,1,110
60820,63820,2,44
60821,63821,0,84
60822,63822,2,81
60823,63823,0,142
60824,63824,2,75
60825,63825,0,26
60826,63826,1,96
60827,63827,1,162
60828,63828,0,74
60829,63829,0,31
60830,63830,3,34
60831,63831,0,94
60832,63832,3,158
60833,63833,1,99
60834,63834,2,105
60835,63835,3,175
60836,63836,3,144
60837,63837,2,132
60838,63838,1,85
60839,63839,3,130
60840,63840,1,29
60841,63841,1,144
60842,63842,1,91
60843,63843,2,138
60844,63844,1,20
60845,63845,0,53
60846,63846,0,56
60847,63847,1,44
60848,63848,0,175
60849,63849,3,61
60850,63850,0,130
60851,63851,3,179
60852,63852,3,72
60853,63853,3,159
60854,63854,1,71
60855,63855,1,164
60856,63856,0,174
60857,63857,3,129
60858,63858,2,165
60859,63859,2,106
60860,63860,3,57
60861,63861,3,90
60862,63862,1,149
60863,63863,0,62
60864,63864,3,35
60865,63865,2,138
60866,63866,2,133
60867,63867,3,81
60868,63868,2,19
60869,63869,0,171
60870,63870,2,33
60871,63871,1,95
60872,63872,2,26
60873,63873,0,100
60874,63874,0,121
60875,63875,0,114
60876,63876,3,161
60877,63877,2,61
60878,63878,1,66
60879,63879,1,41
60880,63880,1,177
60881,63881,0,150
60882,63882,0,78
60883,63883,2,90
60884,63884,3,97
60885,63885,2,72
60886,63886,2,39
60887,63887,3,68
60888,63888,2,133
60889,63889,0,47
60890,63890,3,26
60891,63891,2,168
60892,63892,0,94
60893,63893,1,52
60894,63894,1,162
60895,63895,2,92
60896,63896,1,167
60897,63897,1,166
60898,63898,3,83
60899,63899,2,128
60900,63900,0,52
60901,63901,3,50
60902,63902,0,110
60903,63903,1,102
60904,63904,2,25
60905,63905,1,50
60906,63906,0,31
60907,63907,2,112
60908,63908,3,116
60909,63909,0,29
60910,63910,1,140
60911,63911,3,173
60912,63912,3,172
60913,63913,1,47
60914,63914,1,138
60915,63915,2,161
60916,63916,0,127
60917,63917,2,37
60918,63918,2,81
60919,63919,2,177
60920,63920,2,87
60921,63921,3,166
60922,63922,1,46
60923,63923,0,114
60924,63924,1,86
60925,63925,2,177
60926,63926,0,143
60927,63927,2,154
60928,63928,2,139
60929,63929,3,89
60930,63930,3,22
60931,63931,3,51
60932,63932,0,106
60933,63933,0,65
60934,63934,3,162
60935,63935,0,148
60936,63936,2,71
60937,63937,1,82
60938,63938,2,162
60939,63939,2,127
60940,63940,3,149
60941,63941,3,61
60942,63942,0,37
60943,63943,2,54
60944,63944,0,150
60945,63945,2,165
60946,63946,1,66
60947,63947,0,102
60948,63948,1,133
60949,63949,2,83
60950,63950,0,41
60951,63951,1,91
60952,63952,0,119
60953,63953,1,79
60954,63954,1,64
60955,63955,2,116
60956,63956,1,129
60957,63957,2,121
60958,63958,2,148
60959,63959,0,112
60960,63960,2,135
60961,63961,0,129
60962,63962,3,45
60963,63963,3,16
60964,63964,0,72
60965,63965,3,131
60966,63966,3,177
60967,63967,1,98
60968,63968,1,89
60969,63969,0,83
60970,63970,3,23
60971,63971,2,62
60972,63972,2,78
60973,63973,2,89
60974,63974,0,24
60975,63975,2,36
60976,63976,0,58
60977,63977,1,119
60978,63978,2,31
60979,63979,3,105
60980,63980,0,129
60981,63981,2,138
60982,63982,2,151
60983,63983,2,115
60984,63984,2,131
60985,63985,3,42
60986,63986,2,59
60987,63987,1,28
60988,63988,3,103
60989,63989,0,71
60990,63990,3,27
60991,63991,2,77
60992,63992,1,90
60993,63993,1,138
60994,63994,2,30
60995,63995,3,133
60996,63996,3,139
60997,63997,2,128
60998,63998,3,56
60999,63999,1,18
61000,64000,1,30
61001,64001,3,43
61002,64002,3,133
61003,64003,1,116
61004,64004,1,137
61005,64005,0,82
61006,64006,3,129
61007,64007,1,77
61008,64008,1,145
61009,64009,1,105
61010,64010,0,103
61011,64011,2,92
61012,64012,2,86
61013,64013,2,154
61014,64014,2,124
61015,64015,0,34
61016,64016,0,113
61017,64017,0,88
61018,64018,1,80
61019,64019,3,122
61020,64020,1,96
61021,64021,0,29
61022,64022,0,146
61023,64023,3,43
61024,64024,2,105
61025,64025,2,165
61026,64026,3,104
61027,64027,3,170
61028,64028,0,81
61029,64029,3,43
61030,64030,0,129
61031,64031,0,86
61032,64032,1,133
61033,64033,1,84
61034,64034,1,17
61035,64035,0,155
61036,64036,1,23
61037,64037,1,107
61038,64038,3,92
61039,64039,1,131
61040,64040,1,94
61041,64041,0,83
61042,64042,3,60
61043,64043,0,60
61044,64044,1,125
61045,64045,1,151
61046,64046,1,124
61047,64047,2,90
61048,64048,0,175
61049,64049,1,41
61050,64050,0,24
61051,64051,3,134
61052,64052,1,70
61053,64053,0,139
61054,64054,0,52
61055,64055,2,89
61056,64056,2,60
61057,64057,2,64
61058,64058,2,91
61059,64059,0,70
61060,64060,1,16
61061,64061,1,110
61062,64062,0,81
61063,64063,3,44
61064,64064,2,152
61065,64065,1,20
61066,64066,2,65
61067,64067,0,172
61068,64068,2,167
61069,64069,2,120
61070,64070,2,76
61071,64071,2,134
61072,64072,0,42
61073,64073,3,41
61074,64074,2,159
61075,64075,3,171
61076,64076,1,76
61077,64077,1,56
61078,64078,1,88
61079,64079,1,148
61080,64080,0,129
61081,64081,2,29
61082,64082,3,74
61083,64083,2,88
61084,64084,3,23
61085,64085,2,143
61086,64086,0,162
61087,64087,3,114
61088,64088,0,30
61089,64089,2,141
61090,64090,1,124
61091,64091,0,158
61092,64092,0,83
61093,64093,3,104
61094,64094,2,157
61095,64095,3,145
61096,64096,3,86
61097,64097,1,53
61098,64098,3,141
61099,64099,2,138
61100,64100,1,54
61101,64101,0,88
61102,64102,1,71
61103,64103,1,35
61104,64104,3,154
61105,64105,3,120
61106,64106,3,86
61107,64107,2,134
61108,64108,3,54
61109,64109,3,70
61110,64110,0,68
61111,64111,0,63
61112,64112,1,49
61113,64113,2,144
61114,64114,3,171
61115,64115,2,83
61116,64116,3,92
61117,64117,1,55
61118,64118,3,144
61119,64119,0,109
61120,64120,1,111
61121,64121,0,109
61122,64122,0,77
61123,64123,2,105
61124,64124,1,147
61125,64125,1,124
61126,64126,3,85
61127,64127,0,75
61128,64128,1,78
61129,64129,0,19
61130,64130,1,99
61131,64131,0,174
61132,64132,2,147
61133,64133,3,122
61134,64134,2,157
61135,64135,0,86
61136,64136,2,116
61137,64137,3,129
61138,64138,0,158
61139,64139,2,74
61140,64140,3,88
61141,64141,3,82
61142,64142,3,132
61143,64143,0,84
61144,64144,3,65
61145,64145,3,167
61146,64146,2,87
61147,64147,2,119
61148,64148,2,100
61149,64149,1,151
61150,64150,3,88
61151,64151,3,25
61152,64152,2,143
61153,64153,3,93
61154,64154,0,88
61155,64155,0,32
61156,64156,0,136
61157,64157,0,158
61158,64158,1,106
61159,64159,0,133
61160,64160,0,152
61161,64161,1,42
61162,64162,1,146
61163,64163,1,93
61164,64164,2,50
61165,64165,0,90
61166,64166,3,161
61167,64167,1,114
61168,64168,3,38
61169,64169,1,128
61170,64170,0,162
61171,64171,0,102
61172,64172,2,34
61173,64173,2,19
61174,64174,0,63
61175,64175,3,170
61176,64176,1,117
61177,64177,2,17
61178,64178,2,89
61179,64179,3,39
61180,64180,0,66
61181,64181,2,153
61182,64182,1,169
61183,64183,1,61
61184,64184,1,90
61185,64185,2,115
61186,64186,0,68
61187,64187,1,156
61188,64188,1,93
61189,64189,3,90
61190,64190,0,102
61191,64191,3,96
61192,64192,0,152
61193,64193,1,51
61194,64194,2,141
61195,64195,0,150
61196,64196,3,114
61197,64197,0,139
61198,64198,3,85
61199,64199,2,71
61200,64200,1,120
61201,64201,3,138
61202,64202,3,129
61203,64203,1,77
61204,64204,0,63
61205,64205,1,47
61206,64206,1,70
61207,64207,2,149
61208,64208,0,17
61209,64209,3,175
61210,64210,2,144
61211,64211,1,155
61212,64212,1,88
61213,64213,2,167
61214,64214,1,111
61215,64215,1,79
61216,64216,3,157
61217,64217,3,173
61218,64218,3,110
61219,64219,3,56
61220,64220,0,158
61221,64221,1,32
61222,64222,3,88
61223,64223,0,80
61224,64224,0,83
61225,64225,1,169
61226,64226,2,60
61227,64227,2,114
61228,64228,2,105
61229,64229,0,45
61230,64230,1,67
61231,64231,0,104
61232,64232,1,145
61233,64233,0,114
61234,64234,2,23
61235,64235,1,22
61236,64236,3,21
61237,64237,0,132
61238,64238,1,61
61239,64239,1,135
61240,64240,0,17
61241,64241,3,32
61242,64242,3,19
61243,64243,1,179
61244,64244,0,102
61245,64245,0,56
61246,64246,0,156
61247,64247,2,38
61248,64248,2,143
61249,64249,3,50
61250,64250,1,43
61251,64251,2,49
61252,64252,3,78
61253,64253,1,130
61254,64254,1,99
61255,64255,3,123
61256,64256,3,161
61257,64257,2,32
61258,64258,1,46
61259,64259,2,130
61260,64260,2,76
61261,64261,0,29
61262,64262,3,82
61263,64263,1,104
61264,64264,2,67
61265,64265,0,102
61266,64266,2,127
61267,64267,2,152
61268,64268,0,16
61269,64269,1,64
61270,64270,1,115
61271,64271,3,112
61272,64272,3,24
61273,64273,3,127
61274,64274,2,174
61275,64275,0,97
61276,64276,0,71
61277,64277,1,83
61278,64278,1,86
61279,64279,1,21
61280,64280,0,122
61281,64281,3,85
61282,64282,2,87
61283,64283,2,23
61284,64284,2,21
61285,64285,3,31
61286,64286,3,123
61287,64287,2,173
61288,64288,1,59
61289,64289,3,87
61290,64290,0,169
61291,64291,1,102
61292,64292,3,29
61293,64293,0,94
61294,64294,1,72
61295,64295,2,83
61296,64296,1,43
61297,64297,0,106
61298,64298,2,119
61299,64299,3,172
61300,64300,3,158
61301,64301,2,114
61302,64302,2,158
61303,64303,1,96
61304,64304,2,56
61305,64305,0,35
61306,64306,2,178
61307,64307,3,150
61308,64308,1,149
61309,64309,0,83
61310,64310,3,57
61311,64311,1,174
61312,64312,1,111
61313,64313,2,95
61314,64314,1,142
61315,64315,0,30
61316,64316,3,114
61317,64317,2,118
61318,64318,2,127
61319,64319,2,40
61320,64320,2,155
61321,64321,2,82
61322,64322,3,93
61323,64323,2,90
61324,64324,1,41
61325,64325,1,158
61326,64326,0,111
61327,64327,3,140
61328,64328,2,20
61329,64329,1,81
61330,64330,0,54
61331,64331,3,78
61332,64332,0,178
61333,64333,1,137
61334,64334,0,90
61335,64335,2,44
61336,64336,0,91
61337,64337,2,96
61338,64338,0,49
61339,64339,2,44
61340,64340,0,64
61341,64341,2,52
61342,64342,3,80
61343,64343,2,133
61344,64344,1,98
61345,64345,2,150
61346,64346,3,171
61347,64347,2,36
61348,64348,2,134
61349,64349,0,127
61350,64350,1,71
61351,64351,0,130
61352,64352,3,65
61353,64353,3,168
61354,64354,1,127
61355,64355,0,116
61356,64356,1,158
61357,64357,2,166
61358,64358,1,38
61359,64359,2,137
61360,64360,1,116
61361,64361,1,79
61362,64362,2,119
61363,64363,2,110
61364,64364,0,28
61365,64365,1,128
61366,64366,1,158
61367,64367,3,68
61368,64368,1,31
61369,64369,0,96
61370,64370,1,92
61371,64371,0,62
61372,64372,2,39
61373,64373,3,51
61374,64374,3,139
61375,64375,2,37
61376,64376,0,99
61377,64377,3,131
61378,64378,1,118
61379,64379,3,31
61380,64380,2,132
61381,64381,2,104
61382,64382,1,111
61383,64383,3,87
61384,64384,2,145
61385,64385,2,59
61386,64386,1,178
61387,64387,1,131
61388,64388,1,164
61389,64389,0,150
61390,64390,0,138
61391,64391,1,139
61392,64392,3,178
61393,64393,0,122
61394,64394,1,174
61395,64395,0,58
61396,64396,3,62
61397,64397,1,157
61398,64398,2,168
61399,64399,0,137
61400,64400,2,151
61401,64401,2,95
61402,64402,2,114
61403,64403,3,111
61404,64404,2,157
61405,64405,1,135
61406,64406,0,171
61407,64407,1,97
61408,64408,2,51
61409,64409,0,151
61410,64410,3,174
61411,64411,3,45
61412,64412,1,116
61413,64413,3,82
61414,64414,1,87
61415,64415,3,171
61416,64416,0,41
61417,64417,1,22
61418,64418,0,129
61419,64419,1,94
61420,64420,0,47
61421,64421,1,132
61422,64422,2,174
61423,64423,3,31
61424,64424,2,108
61425,64425,2,66
61426,64426,0,84
61427,64427,2,116
61428,64428,1,106
61429,64429,1,179
61430,64430,0,56
61431,64431,1,54
61432,64432,3,99
61433,64433,3,118
61434,64434,3,131
61435,64435,2,152
61436,64436,0,27
61437,64437,0,72
61438,64438,0,179
61439,64439,1,80
61440,64440,2,179
61441,64441,1,156
61442,64442,0,35
61443,64443,0,110
61444,64444,3,135
61445,64445,2,103
61446,64446,0,100
61447,64447,0,108
61448,64448,1,172
61449,64449,3,69
61450,64450,1,62
61451,64451,3,117
61452,64452,2,106
61453,64453,0,58
61454,64454,2,137
61455,64455,0,88
61456,64456,1,172
61457,64457,0,36
61458,64458,1,151
61459,64459,1,98
61460,64460,0,95
61461,64461,0,61
61462,64462,1,163
61463,64463,3,106
61464,64464,0,143
61465,64465,2,154
61466,64466,0,56
61467,64467,0,26
61468,64468,3,145
61469,64469,2,146
61470,64470,0,176
61471,64471,2,60
61472,64472,3,159
61473,64473,2,91
61474,64474,1,26
61475,64475,0,45
61476,64476,0,157
61477,64477,2,99
61478,64478,1,145
61479,64479,2,155
61480,64480,3,146
61481,64481,1,57
61482,64482,1,107
61483,64483,1,120
61484,64484,3,128
61485,64485,3,150
61486,64486,2,166
61487,64487,3,77
61488,64488,3,56
61489,64489,3,50
61490,64490,0,124
61491,64491,2,59
61492,64492,1,28
61493,64493,0,175
61494,64494,2,102
61495,64495,3,46
61496,64496,1,108
61497,64497,0,74
61498,64498,3,150
61499,64499,0,69
61500,64500,3,106
61501,64501,0,18
61502,64502,1,58
61503,64503,3,114
61504,64504,3,51
61505,64505,2,101
61506,64506,3,146
61507,64507,0,175
61508,64508,2,30
61509,64509,1,65
61510,64510,3,170
61511,64511,3,92
61512,64512,3,160
61513,64513,1,68
61514,64514,3,15
61515,64515,2,138
61516,64516,3,144
61517,64517,0,144
61518,64518,3,46
61519,64519,1,117
61520,64520,0,118
61521,64521,0,168
61522,64522,1,80
61523,64523,0,16
61524,64524,0,84
61525,64525,3,164
61526,64526,0,39
61527,64527,0,117
61528,64528,1,28
61529,64529,2,75
61530,64530,3,143
61531,64531,0,74
61532,64532,2,120
61533,64533,0,56
61534,64534,2,64
61535,64535,1,151
61536,64536,0,179
61537,64537,3,32
61538,64538,0,44
61539,64539,2,106
61540,64540,3,15
61541,64541,1,87
61542,64542,3,162
61543,64543,2,38
61544,64544,3,147
61545,64545,3,42
61546,64546,3,166
61547,64547,1,178
61548,64548,0,147
61549,64549,2,112
61550,64550,3,100
61551,64551,0,135
61552,64552,1,130
61553,64553,0,36
61554,64554,0,67
61555,64555,3,23
61556,64556,3,154
61557,64557,3,145
61558,64558,0,116
61559,64559,3,48
61560,64560,3,175
61561,64561,1,57
61562,64562,3,43
61563,64563,2,117
61564,64564,0,169
61565,64565,1,41
61566,64566,3,69
61567,64567,2,50
61568,64568,0,50
